"i" "test.power"
"539" 539 0.521897
"540" 540 0.5282505
"541" 541 0.5105514
"542" 542 0.5414114
"543" 543 0.5234854
"544" 544 0.5391423
"545" 545 0.4969367
"546" 546 0.4937599
"547" 547 0.5001135
"548" 548 0.5302927
"549" 549 0.4976174
"550" 550 0.542319
"551" 551 0.5041979
"552" 552 0.5169049
"553" 553 0.5418652
"554" 554 0.5386885
"555" 555 0.5259814
"556" 556 0.5155435
"557" 557 0.4864988
"558" 558 0.5336964
"559" 559 0.4912639
"560" 560 0.5221239
"561" 561 0.4939868
"562" 562 0.5153165
"563" 563 0.5293851
"564" 564 0.5055593
"565" 565 0.5028364
"566" 566 0.5207624
"567" 567 0.514182
"568" 568 0.5139551
"569" 569 0.534831
"570" 570 0.4892217
"571" 571 0.5189471
"572" 572 0.5123667
"573" 573 0.5073746
"574" 574 0.503744
"575" 575 0.5230315
"576" 576 0.4914908
"577" 577 0.491037
"578" 578 0.4694804
"579" 579 0.5184933
"580" 580 0.5246199
"581" 581 0.5350579
"582" 582 0.508963
"583" 583 0.5105514
"584" 584 0.5091899
"585" 585 0.5021557
"586" 586 0.5100976
"587" 587 0.4992058
"588" 588 0.5264352
"589" 589 0.5184933
"590" 590 0.5371001
"591" 591 0.480599
"592" 592 0.5232585
"593" 593 0.4876333
"594" 594 0.5069208
"595" 595 0.4917177
"596" 596 0.5368732
"597" 597 0.5091899
"598" 598 0.4844565
"599" 599 0.5434536
"600" 600 0.5112321
"601" 601 0.5332426
"602" 602 0.5123667
"603" 603 0.5361924
"604" 604 0.534831
"605" 605 0.4712957
"606" 606 0.5454958
"607" 607 0.5121398
"608" 608 0.5287043
"609" 609 0.5341502
"610" 610 0.5282505
"611" 611 0.5289312
"612" 612 0.5144089
"613" 613 0.4985251
"614" 614 0.5293851
"615" 615 0.5366462
"616" 616 0.5003404
"617" 617 0.521897
"618" 618 0.5234854
"619" 619 0.508963
"620" 620 0.503971
"621" 621 0.5178126
"622" 622 0.5196279
"623" 623 0.5273429
"624" 624 0.5173587
"625" 625 0.5291582
"626" 626 0.532108
"627" 627 0.5155435
"628" 628 0.5386885
"629" 629 0.5255276
"630" 630 0.5057862
"631" 631 0.5273429
"632" 632 0.5098707
"633" 633 0.5162242
"634" 634 0.4896755
"635" 635 0.5277967
"636" 636 0.5466304
"637" 637 0.5187202
"638" 638 0.516678
"639" 639 0.4864988
"640" 640 0.5112321
"641" 641 0.5239392
"642" 642 0.521897
"643" 643 0.5139551
"644" 644 0.4996596
"645" 645 0.5282505
"646" 646 0.5302927
"647" 647 0.5046517
"648" 648 0.4946676
"649" 649 0.4930792
"650" 650 0.4887679
"651" 651 0.5325618
"652" 652 0.5289312
"653" 653 0.5123667
"654" 654 0.5312004
"655" 655 0.5196279
"656" 656 0.5087361
"657" 657 0.5137282
"658" 658 0.5336964
"659" 659 0.5239392
"660" 660 0.5091899
"661" 661 0.4717495
"662" 662 0.5180395
"663" 663 0.5005673
"664" 664 0.5062401
"665" 665 0.5223508
"666" 666 0.5048786
"667" 667 0.5411845
"668" 668 0.5389154
"669" 669 0.4849104
"670" 670 0.539823
"671" 671 0.5032902
"672" 672 0.485818
"673" 673 0.4978443
"674" 674 0.5312004
"675" 675 0.4862718
"676" 676 0.5400499
"677" 677 0.5309735
"678" 678 0.511459
"679" 679 0.539823
"680" 680 0.5178126
"681" 681 0.4892217
"682" 682 0.501248
"683" 683 0.5228046
"684" 684 0.5282505
"685" 685 0.526889
"686" 686 0.508963
"687" 687 0.4828682
"688" 688 0.5318811
"689" 689 0.5139551
"690" 690 0.4985251
"691" 691 0.5493533
"692" 692 0.5107783
"693" 693 0.5262083
"694" 694 0.4871795
"695" 695 0.521897
"696" 696 0.5253007
"697" 697 0.5225777
"698" 698 0.5189471
"699" 699 0.5184933
"700" 700 0.491037
"701" 701 0.5103245
"702" 702 0.4953483
"703" 703 0.5216701
"704" 704 0.4978443
"705" 705 0.527116
"706" 706 0.5171318
"707" 707 0.5028364
"708" 708 0.4939868
"709" 709 0.5209893
"710" 710 0.5003404
"711" 711 0.5094168
"712" 712 0.5178126
"713" 713 0.5234854
"714" 714 0.4912639
"715" 715 0.5085092
"716" 716 0.5280236
"717" 717 0.5341502
"718" 718 0.5223508
"719" 719 0.5441343
"720" 720 0.5207624
"721" 721 0.5180395
"722" 722 0.5148627
"723" 723 0.5246199
"724" 724 0.545042
"725" 725 0.5434536
"726" 726 0.503971
"727" 727 0.5094168
"728" 728 0.4853642
"729" 729 0.5445882
"730" 730 0.5207624
"731" 731 0.5080554
"732" 732 0.5182664
"733" 733 0.5350579
"734" 734 0.5216701
"735" 735 0.501248
"736" 736 0.4989789
"737" 737 0.4896755
"738" 738 0.5355117
"739" 739 0.5466304
"740" 740 0.5096437
"741" 741 0.534604
"742" 742 0.4899024
"743" 743 0.4821874
"744" 744 0.532108
"745" 745 0.5307465
"746" 746 0.5418652
"747" 747 0.5253007
"748" 748 0.506467
"749" 749 0.5325618
"750" 750 0.5434536
"751" 751 0.4998865
"752" 752 0.5044248
"753" 753 0.5543454
"754" 754 0.514182
"755" 755 0.5368732
"756" 756 0.5150896
"757" 757 0.5307465
"758" 758 0.5350579
"759" 759 0.5180395
"760" 760 0.5277967
"761" 761 0.5316542
"762" 762 0.5393692
"763" 763 0.5144089
"764" 764 0.5148627
"765" 765 0.5241661
"766" 766 0.5518493
"767" 767 0.4958021
"768" 768 0.5241661
"769" 769 0.5066939
"770" 770 0.5026095
"771" 771 0.5150896
"772" 772 0.4724302
"773" 773 0.5234854
"774" 774 0.5316542
"775" 775 0.537327
"776" 776 0.5032902
"777" 777 0.5159973
"778" 778 0.5454958
"779" 779 0.5352848
"780" 780 0.4998865
"781" 781 0.5350579
"782" 782 0.4840027
"783" 783 0.5459496
"784" 784 0.508963
"785" 785 0.5078285
"786" 786 0.5085092
"787" 787 0.5395961
"788" 788 0.4942138
"789" 789 0.5246199
"790" 790 0.5096437
"791" 791 0.4762877
"792" 792 0.4853642
"793" 793 0.5264352
"794" 794 0.5110052
"795" 795 0.4969367
"796" 796 0.5355117
"797" 797 0.5234854
"798" 798 0.5014749
"799" 799 0.5330157
"800" 800 0.5400499
"801" 801 0.4946676
"802" 802 0.5405037
"803" 803 0.4971636
"804" 804 0.5150896
"805" 805 0.5427729
"806" 806 0.5051055
"807" 807 0.5364193
"808" 808 0.5439074
"809" 809 0.5405037
"810" 810 0.5159973
"811" 811 0.5253007
"812" 812 0.519174
"813" 813 0.5196279
"814" 814 0.5044248
"815" 815 0.5411845
"816" 816 0.5250737
"817" 817 0.5144089
"818" 818 0.5205355
"819" 819 0.5119129
"820" 820 0.5307465
"821" 821 0.5175857
"822" 822 0.5150896
"823" 823 0.5105514
"824" 824 0.5119129
"825" 825 0.5041979
"826" 826 0.4978443
"827" 827 0.5187202
"828" 828 0.5121398
"829" 829 0.5005673
"830" 830 0.5087361
"831" 831 0.5055593
"832" 832 0.511459
"833" 833 0.4837758
"834" 834 0.5386885
"835" 835 0.5073746
"836" 836 0.5178126
"837" 837 0.5230315
"838" 838 0.5205355
"839" 839 0.5364193
"840" 840 0.5523032
"841" 841 0.4889948
"842" 842 0.5264352
"843" 843 0.514182
"844" 844 0.5150896
"845" 845 0.5030633
"846" 846 0.5209893
"847" 847 0.5028364
"848" 848 0.5325618
"849" 849 0.5368732
"850" 850 0.5209893
"851" 851 0.5096437
"852" 852 0.5325618
"853" 853 0.5391423
"854" 854 0.5393692
"855" 855 0.5443612
"856" 856 0.514182
"857" 857 0.4787838
"858" 858 0.5248468
"859" 859 0.5205355
"860" 860 0.5389154
"861" 861 0.5312004
"862" 862 0.5180395
"863" 863 0.5105514
"864" 864 0.5339233
"865" 865 0.534604
"866" 866 0.4919446
"867" 867 0.5001135
"868" 868 0.5071477
"869" 869 0.5316542
"870" 870 0.5529839
"871" 871 0.5010211
"872" 872 0.4921715
"873" 873 0.5155435
"874" 874 0.5479918
"875" 875 0.501248
"876" 876 0.5182664
"877" 877 0.5032902
"878" 878 0.5359655
"879" 879 0.5262083
"880" 880 0.5239392
"881" 881 0.5178126
"882" 882 0.4921715
"883" 883 0.5234854
"884" 884 0.4901293
"885" 885 0.519401
"886" 886 0.5402768
"887" 887 0.485818
"888" 888 0.5209893
"889" 889 0.5196279
"890" 890 0.5060132
"891" 891 0.524393
"892" 892 0.5150896
"893" 893 0.4996596
"894" 894 0.5228046
"895" 895 0.4842296
"896" 896 0.4867257
"897" 897 0.5169049
"898" 898 0.5305196
"899" 899 0.5352848
"900" 900 0.5096437
"901" 901 0.5171318
"902" 902 0.5237123
"903" 903 0.5125936
"904" 904 0.4946676
"905" 905 0.4971636
"906" 906 0.5110052
"907" 907 0.5255276
"908" 908 0.511686
"909" 909 0.5368732
"910" 910 0.5259814
"911" 911 0.5375539
"912" 912 0.5178126
"913" 913 0.5302927
"914" 914 0.5277967
"915" 915 0.5414114
"916" 916 0.5082823
"917" 917 0.511686
"918" 918 0.5146358
"919" 919 0.5384615
"920" 920 0.4989789
"921" 921 0.5173587
"922" 922 0.524393
"923" 923 0.5434536
"924" 924 0.5162242
"925" 925 0.5119129
"926" 926 0.5216701
"927" 927 0.5175857
"928" 928 0.5005673
"929" 929 0.5150896
"930" 930 0.5209893
"931" 931 0.5044248
"932" 932 0.5327887
"933" 933 0.4846835
"934" 934 0.5103245
"935" 935 0.5137282
"936" 936 0.5416383
"937" 937 0.5429998
"938" 938 0.5212162
"939" 939 0.5137282
"940" 940 0.5125936
"941" 941 0.5234854
"942" 942 0.5402768
"943" 943 0.5336964
"944" 944 0.4969367
"945" 945 0.545042
"946" 946 0.5264352
"947" 947 0.5159973
"948" 948 0.5482187
"949" 949 0.4958021
"950" 950 0.519401
"951" 951 0.5300658
"952" 952 0.5128205
"953" 953 0.5153165
"954" 954 0.519401
"955" 955 0.5023826
"956" 956 0.5262083
"957" 957 0.5178126
"958" 958 0.5312004
"959" 959 0.5298389
"960" 960 0.5384615
"961" 961 0.5035171
"962" 962 0.5230315
"963" 963 0.508963
"964" 964 0.4912639
"965" 965 0.4905832
"966" 966 0.529612
"967" 967 0.5230315
"968" 968 0.5146358
"969" 969 0.4817336
"970" 970 0.4976174
"971" 971 0.4930792
"972" 972 0.5021557
"973" 973 0.5380077
"974" 974 0.5302927
"975" 975 0.5175857
"976" 976 0.5125936
"977" 977 0.5250737
"978" 978 0.5014749
"979" 979 0.5277967
"980" 980 0.5405037
"981" 981 0.5098707
"982" 982 0.5207624
"983" 983 0.5203086
"984" 984 0.5232585
"985" 985 0.526889
"986" 986 0.5289312
"987" 987 0.539823
"988" 988 0.5407307
"989" 989 0.5078285
"990" 990 0.5291582
"991" 991 0.5125936
"992" 992 0.5359655
"993" 993 0.5364193
"994" 994 0.5085092
"995" 995 0.5125936
"996" 996 0.532108
"997" 997 0.5359655
"998" 998 0.4942138
"999" 999 0.5289312
"1000" 1000 0.5253007
