"i" "test.power"
"106" 106 0.2654867
"107" 107 0.4597232
"108" 108 0.4488314
"109" 109 0.4200136
"110" 110 0.485818
"111" 111 0.4844565
"112" 112 0.4851373
"113" 113 0.3165419
"114" 114 0.3489902
"115" 115 0.3898344
"116" 116 0.4511005
"117" 117 0.3548899
"118" 118 0.3074654
"119" 119 0.3655548
"120" 120 0.4619923
"121" 121 0.4749263
"122" 122 0.4606308
"123" 123 0.4892217
"124" 124 0.4211482
"125" 125 0.4871795
"126" 126 0.4431586
"127" 127 0.4722033
"128" 128 0.4628999
"129" 129 0.4193329
"130" 130 0.303381
"131" 131 0.4610846
"132" 132 0.2988428
"133" 133 0.4050374
"134" 134 0.3260722
"135" 135 0.4354436
"136" 136 0.3412752
"137" 137 0.4413433
"138" 138 0.4867257
"139" 139 0.32403
"140" 140 0.3070116
"141" 141 0.3492172
"142" 142 0.3501248
"143" 143 0.3176764
"144" 144 0.4801452
"145" 145 0.3147266
"146" 146 0.4052644
"147" 147 0.3739505
"148" 148 0.4520082
"149" 149 0.4002723
"150" 150 0.4851373
"151" 151 0.429317
"152" 152 0.2840935
"153" 153 0.4867257
"154" 154 0.2874972
"155" 155 0.4358974
"156" 156 0.3144997
"157" 157 0.4792376
"158" 158 0.4465623
"159" 159 0.300885
"160" 160 0.3660086
"161" 161 0.3966417
"162" 162 0.4989789
"163" 163 0.3408214
"164" 164 0.4567733
"165" 165 0.3621511
"166" 166 0.4776492
"167" 167 0.4563195
"168" 168 0.4570002
"169" 169 0.3927842
"170" 170 0.3142727
"171" 171 0.4150216
"172" 172 0.4570002
"173" 173 0.2868164
"174" 174 0.3140458
"175" 175 0.4558657
"176" 176 0.4803721
"177" 177 0.329022
"178" 178 0.3235761
"179" 179 0.3074654
"180" 180 0.488314
"181" 181 0.488314
"182" 182 0.4520082
"183" 183 0.4070796
"184" 184 0.3097345
"185" 185 0.3832539
"186" 186 0.4982982
"187" 187 0.3253914
"188" 188 0.4722033
"189" 189 0.4590424
"190" 190 0.2847742
"191" 191 0.5164511
"192" 192 0.3580667
"193" 193 0.2990697
"194" 194 0.4386204
"195" 195 0.4919446
"196" 196 0.3687316
"197" 197 0.2398457
"198" 198 0.4179714
"199" 199 0.4286363
"200" 200 0.4334014
"201" 201 0.4034491
"202" 202 0.3074654
"203" 203 0.3764466
"204" 204 0.2850011
"205" 205 0.4746993
"206" 206 0.4027683
"207" 207 0.2886317
"208" 208 0.4048105
"209" 209 0.5250737
"210" 210 0.444747
"211" 211 0.4597232
"212" 212 0.2607216
"213" 213 0.3417291
"214" 214 0.3106422
"215" 215 0.4515543
"216" 216 0.3464942
"217" 217 0.4712957
"218" 218 0.4497391
"219" 219 0.4388473
"220" 220 0.280236
"221" 221 0.3982301
"222" 222 0.4429317
"223" 223 0.4908101
"224" 224 0.3646472
"225" 225 0.3626049
"226" 226 0.4343091
"227" 227 0.4869526
"228" 228 0.4821874
"229" 229 0.3952802
"230" 230 0.4424779
"231" 231 0.2722941
"232" 232 0.4275017
"233" 233 0.3051963
"234" 234 0.4794645
"235" 235 0.4667574
"236" 236 0.4247788
"237" 237 0.3201725
"238" 238 0.3249376
"239" 239 0.4660767
"240" 240 0.4381666
"241" 241 0.4388473
"242" 242 0.3619242
"243" 243 0.4692535
"244" 244 0.3784888
"245" 245 0.480826
"246" 246 0.3734967
"247" 247 0.4760608
"248" 248 0.3328795
"249" 249 0.2840935
"250" 250 0.3281144
"251" 251 0.4563195
"252" 252 0.4059451
"253" 253 0.4492852
"254" 254 0.3260722
"255" 255 0.2938507
"256" 256 0.4157023
"257" 257 0.3285682
"258" 258 0.4265941
"259" 259 0.3780349
"260" 260 0.2788745
"261" 261 0.2850011
"262" 262 0.3989108
"263" 263 0.4894486
"264" 264 0.3065577
"265" 265 0.4635807
"266" 266 0.4474699
"267" 267 0.3607897
"268" 268 0.4565464
"269" 269 0.3183572
"270" 270 0.4683458
"271" 271 0.4758339
"272" 272 0.3426367
"273" 273 0.421602
"274" 274 0.4032221
"275" 275 0.4347629
"276" 276 0.2922623
"277" 277 0.4946676
"278" 278 0.3657817
"279" 279 0.4921715
"280" 280 0.4710688
"281" 281 0.3190379
"282" 282 0.4272748
"283" 283 0.4358974
"284" 284 0.3803041
"285" 285 0.4706149
"286" 286 0.3063308
"287" 287 0.3857499
"288" 288 0.4762877
"289" 289 0.4088949
"290" 290 0.2770592
"291" 291 0.3167688
"292" 292 0.3562514
"293" 293 0.3256183
"294" 294 0.3183572
"295" 295 0.4767415
"296" 296 0.472884
"297" 297 0.4486045
"298" 298 0.4783299
"299" 299 0.4315861
"300" 300 0.2784207
"301" 301 0.4803721
"302" 302 0.4306785
"303" 303 0.3036079
"304" 304 0.3503517
"305" 305 0.3099614
"306" 306 0.4252326
"307" 307 0.437032
"308" 308 0.4871795
"309" 309 0.2734286
"310" 310 0.3142727
"311" 311 0.4810529
"312" 312 0.4685727
"313" 313 0.3544361
"314" 314 0.426821
"315" 315 0.4880871
"316" 316 0.4275017
"317" 317 0.496256
"318" 318 0.2695711
"319" 319 0.4429317
"320" 320 0.295666
"321" 321 0.3072385
"322" 322 0.3614704
"323" 323 0.2868164
"324" 324 0.3337872
"325" 325 0.3247107
"326" 326 0.3782619
"327" 327 0.4202405
"328" 328 0.4052644
"329" 329 0.454958
"330" 330 0.3131382
"331" 331 0.3224416
"332" 332 0.4545042
"333" 333 0.4270479
"334" 334 0.4170638
"335" 335 0.3585205
"336" 336 0.3283413
"337" 337 0.2979351
"338" 338 0.4760608
"339" 339 0.5046517
"340" 340 0.4769685
"341" 341 0.3269798
"342" 342 0.4758339
"343" 343 0.4699342
"344" 344 0.3185841
"345" 345 0.4452008
"346" 346 0.3828001
"347" 347 0.3852961
"348" 348 0.4254595
"349" 349 0.4020876
"350" 350 0.3562514
"351" 351 0.4181983
"352" 352 0.4765146
"353" 353 0.4515543
"354" 354 0.3149535
"355" 355 0.4007261
"356" 356 0.3045155
"357" 357 0.4413433
"358" 358 0.2741094
"359" 359 0.4590424
"360" 360 0.4481507
"361" 361 0.3027002
"362" 362 0.447243
"363" 363 0.4107102
"364" 364 0.2874972
"365" 365 0.4901293
"366" 366 0.4213751
"367" 367 0.4860449
"368" 368 0.4533696
"369" 369 0.3174495
"370" 370 0.2913547
"371" 371 0.496029
"372" 372 0.4286363
"373" 373 0.4588155
"374" 374 0.2865895
"375" 375 0.4708418
"376" 376 0.4284093
"377" 377 0.375312
"378" 378 0.3344679
"379" 379 0.4735648
"380" 380 0.4615385
"381" 381 0.4923985
"382" 382 0.3980032
"383" 383 0.2502836
"384" 384 0.4488314
"385" 385 0.4243249
"386" 386 0.4470161
"387" 387 0.4338552
"388" 388 0.4660767
"389" 389 0.5098707
"390" 390 0.4377127
"391" 391 0.3185841
"392" 392 0.4560926
"393" 393 0.4168369
"394" 394 0.2983889
"395" 395 0.323803
"396" 396 0.473111
"397" 397 0.3027002
"398" 398 0.4057182
"399" 399 0.3846154
"400" 400 0.3251645
"401" 401 0.478103
"402" 402 0.4681189
"403" 403 0.4424779
"404" 404 0.496029
"405" 405 0.4744724
"406" 406 0.4939868
"407" 407 0.4837758
"408" 408 0.2573179
"409" 409 0.3399138
"410" 410 0.4676651
"411" 411 0.4658498
"412" 412 0.2920354
"413" 413 0.3843885
"414" 414 0.3203994
"415" 415 0.2772861
"416" 416 0.3210801
"417" 417 0.3215339
"418" 418 0.3353755
"419" 419 0.5148627
"420" 420 0.367597
"421" 421 0.3483095
"422" 422 0.4570002
"423" 423 0.4656229
"424" 424 0.300885
"425" 425 0.4558657
"426" 426 0.4948945
"427" 427 0.4597232
"428" 428 0.3480826
"429" 429 0.3269798
"430" 430 0.3308373
"431" 431 0.4762877
"432" 432 0.4774223
"433" 433 0.2820513
"434" 434 0.3460404
"435" 435 0.480826
"436" 436 0.2865895
"437" 437 0.4256864
"438" 438 0.3498979
"439" 439 0.3376447
"440" 440 0.3998185
"441" 441 0.3337872
"442" 442 0.2738825
"443" 443 0.4445201
"444" 444 0.3151804
"445" 445 0.4454277
"446" 446 0.4669843
"447" 447 0.2843204
"448" 448 0.4463354
"449" 449 0.3312911
"450" 450 0.2995235
"451" 451 0.5019287
"452" 452 0.2918085
"453" 453 0.2797822
"454" 454 0.264806
"455" 455 0.326526
"456" 456 0.2754708
"457" 457 0.3905151
"458" 458 0.3281144
"459" 459 0.4547311
"460" 460 0.3004311
"461" 461 0.4515543
"462" 462 0.3299297
"463" 463 0.4476968
"464" 464 0.4045836
"465" 465 0.4284093
"466" 466 0.4504198
"467" 467 0.5078285
"468" 468 0.3138189
"469" 469 0.4329476
"470" 470 0.3024733
"471" 471 0.4846835
"472" 472 0.3038348
"473" 473 0.3682777
"474" 474 0.4803721
"475" 475 0.439528
"476" 476 0.4027683
"477" 477 0.4672113
"478" 478 0.4914908
"479" 479 0.3866576
"480" 480 0.2809167
"481" 481 0.295666
"482" 482 0.3632857
"483" 483 0.4175176
"484" 484 0.2988428
"485" 485 0.3179033
"486" 486 0.403676
"487" 487 0.3156342
"488" 488 0.318811
"489" 489 0.4461085
"490" 490 0.3154073
"491" 491 0.305877
"492" 492 0.3287951
"493" 493 0.3301566
"494" 494 0.4465623
"495" 495 0.3297027
"496" 496 0.3174495
"497" 497 0.4279555
"498" 498 0.3260722
"499" 499 0.4368051
"500" 500 0.3694123
"501" 501 0.3766735
"502" 502 0.3673701
"503" 503 0.3278875
"504" 504 0.3880191
"505" 505 0.3015657
"506" 506 0.3002042
"507" 507 0.2820513
"508" 508 0.3982301
"509" 509 0.4796914
"510" 510 0.3814386
"511" 511 0.3898344
"512" 512 0.4170638
"513" 513 0.4590424
"514" 514 0.3893805
"515" 515 0.3769004
"516" 516 0.3955071
"517" 517 0.300658
"518" 518 0.4901293
"519" 519 0.331745
"520" 520 0.32403
"521" 521 0.3621511
"522" 522 0.3873383
"523" 523 0.454958
"524" 524 0.3687316
"525" 525 0.2763785
"526" 526 0.4531427
"527" 527 0.3124575
"528" 528 0.4844565
"529" 529 0.3321988
"530" 530 0.4785568
"531" 531 0.4177445
"532" 532 0.3065577
"533" 533 0.3628319
"534" 534 0.3852961
"535" 535 0.4125255
"536" 536 0.4558657
"537" 537 0.311096
"538" 538 0.4751532
"539" 539 0.3247107
"540" 540 0.4735648
"541" 541 0.4429317
"542" 542 0.3194917
"543" 543 0.4778761
"544" 544 0.4599501
"545" 545 0.4023145
"546" 546 0.3730429
"547" 547 0.4835489
"548" 548 0.3621511
"549" 549 0.4746993
"550" 550 0.3156342
"551" 551 0.3076923
"552" 552 0.3360563
"553" 553 0.2813705
"554" 554 0.2886317
"555" 555 0.4719764
"556" 556 0.3095076
"557" 557 0.3383254
"558" 558 0.3362832
"559" 559 0.4050374
"560" 560 0.4399818
"561" 561 0.3217608
"562" 562 0.4706149
"563" 563 0.4331745
"564" 564 0.359882
"565" 565 0.3628319
"566" 566 0.488541
"567" 567 0.2809167
"568" 568 0.3312911
"569" 569 0.4356705
"570" 570 0.4095757
"571" 571 0.4483776
"572" 572 0.4352167
"573" 573 0.4488314
"574" 574 0.4710688
"575" 575 0.2781938
"576" 576 0.2995235
"577" 577 0.305877
"578" 578 0.4181983
"579" 579 0.3253914
"580" 580 0.3864307
"581" 581 0.4088949
"582" 582 0.4511005
"583" 583 0.4025414
"584" 584 0.3970955
"585" 585 0.4313592
"586" 586 0.4835489
"587" 587 0.2922623
"588" 588 0.3803041
"589" 589 0.5051055
"590" 590 0.442251
"591" 591 0.3235761
"592" 592 0.3378716
"593" 593 0.3716814
"594" 594 0.388246
"595" 595 0.4327207
"596" 596 0.4733379
"597" 597 0.3126844
"598" 598 0.4821874
"599" 599 0.2756978
"600" 600 0.3374177
"601" 601 0.4161561
"602" 602 0.4501929
"603" 603 0.326526
"604" 604 0.3787157
"605" 605 0.3889267
"606" 606 0.3092807
"607" 607 0.3126844
"608" 608 0.2945314
"609" 609 0.4327207
"610" 610 0.4179714
"611" 611 0.2859088
"612" 612 0.3523939
"613" 613 0.3344679
"614" 614 0.3986839
"615" 615 0.5189471
"616" 616 0.4683458
"617" 617 0.341956
"618" 618 0.3067847
"619" 619 0.3442251
"620" 620 0.313592
"621" 621 0.3156342
"622" 622 0.4122986
"623" 623 0.3015657
"624" 624 0.2884048
"625" 625 0.4674382
"626" 626 0.403676
"627" 627 0.2829589
"628" 628 0.4719764
"629" 629 0.2874972
"630" 630 0.4608577
"631" 631 0.3120036
"632" 632 0.3632857
"633" 633 0.3233492
"634" 634 0.4073066
"635" 635 0.3274336
"636" 636 0.316088
"637" 637 0.331745
"638" 638 0.416383
"639" 639 0.3362832
"640" 640 0.3460404
"641" 641 0.501248
"642" 642 0.2629907
"643" 643 0.3337872
"644" 644 0.4343091
"645" 645 0.367597
"646" 646 0.354663
"647" 647 0.2791014
"648" 648 0.4565464
"649" 649 0.2868164
"650" 650 0.4465623
"651" 651 0.437032
"652" 652 0.4513274
"653" 653 0.4023145
"654" 654 0.4749263
"655" 655 0.3031541
"656" 656 0.475607
"657" 657 0.3569322
"658" 658 0.4054913
"659" 659 0.4776492
"660" 660 0.2865895
"661" 661 0.3306104
"662" 662 0.3732698
"663" 663 0.4111641
"664" 664 0.4413433
"665" 665 0.3483095
"666" 666 0.4862718
"667" 667 0.4150216
"668" 668 0.4427048
"669" 669 0.4570002
"670" 670 0.3998185
"671" 671 0.4599501
"672" 672 0.4851373
"673" 673 0.4116179
"674" 674 0.2992966
"675" 675 0.2952122
"676" 676 0.3051963
"677" 677 0.447243
"678" 678 0.444747
"679" 679 0.331745
"680" 680 0.3079192
"681" 681 0.2734286
"682" 682 0.3725891
"683" 683 0.4862718
"684" 684 0.4948945
"685" 685 0.4674382
"686" 686 0.4265941
"687" 687 0.2727479
"688" 688 0.4063989
"689" 689 0.3133651
"690" 690 0.4948945
"691" 691 0.303381
"692" 692 0.4415702
"693" 693 0.4209213
"694" 694 0.5014749
"695" 695 0.3694123
"696" 696 0.3247107
"697" 697 0.452462
"698" 698 0.3276605
"699" 699 0.3387792
"700" 700 0.352167
"701" 701 0.3653279
"702" 702 0.2963467
"703" 703 0.4463354
"704" 704 0.3900613
"705" 705 0.3945995
"706" 706 0.3101883
"707" 707 0.4415702
"708" 708 0.4220558
"709" 709 0.4801452
"710" 710 0.4365782
"711" 711 0.4438393
"712" 712 0.4143408
"713" 713 0.4726571
"714" 714 0.3027002
"715" 715 0.2713864
"716" 716 0.4658498
"717" 717 0.2670751
"718" 718 0.5060132
"719" 719 0.3140458
"720" 720 0.4767415
"721" 721 0.4349898
"722" 722 0.3412752
"723" 723 0.2838666
"724" 724 0.3340141
"725" 725 0.3480826
"726" 726 0.4697073
"727" 727 0.470388
"728" 728 0.3015657
"729" 729 0.3308373
"730" 730 0.2804629
"731" 731 0.4824143
"732" 732 0.3337872
"733" 733 0.3605627
"734" 734 0.4474699
"735" 735 0.3403676
"736" 736 0.3224416
"737" 737 0.4520082
"738" 738 0.3809848
"739" 739 0.4107102
"740" 740 0.4354436
"741" 741 0.5041979
"742" 742 0.2958929
"743" 743 0.3655548
"744" 744 0.3859769
"745" 745 0.4824143
"746" 746 0.3714545
"747" 747 0.3464942
"748" 748 0.3517132
"749" 749 0.2888586
"750" 750 0.3866576
"751" 751 0.4402088
"752" 752 0.3526208
"753" 753 0.2893125
"754" 754 0.3353755
"755" 755 0.3013388
"756" 756 0.3945995
"757" 757 0.4844565
"758" 758 0.4358974
"759" 759 0.4295439
"760" 760 0.2999773
"761" 761 0.5005673
"762" 762 0.4288632
"763" 763 0.3056501
"764" 764 0.4551849
"765" 765 0.4819605
"766" 766 0.4792376
"767" 767 0.4032221
"768" 768 0.4837758
"769" 769 0.3494441
"770" 770 0.4057182
"771" 771 0.3337872
"772" 772 0.3970955
"773" 773 0.3331064
"774" 774 0.3117767
"775" 775 0.4644883
"776" 776 0.4665305
"777" 777 0.3251645
"778" 778 0.2972544
"779" 779 0.3020195
"780" 780 0.406172
"781" 781 0.4594963
"782" 782 0.4724302
"783" 783 0.4937599
"784" 784 0.2568641
"785" 785 0.4322668
"786" 786 0.4311323
"787" 787 0.3086
"788" 788 0.3013388
"789" 789 0.4826413
"790" 790 0.3630588
"791" 791 0.4504198
"792" 792 0.3095076
"793" 793 0.4746993
"794" 794 0.4887679
"795" 795 0.4393011
"796" 796 0.4933061
"797" 797 0.4520082
"798" 798 0.4658498
"799" 799 0.4749263
"800" 800 0.403676
"801" 801 0.4794645
"802" 802 0.4733379
"803" 803 0.2938507
"804" 804 0.3528477
"805" 805 0.3424098
"806" 806 0.4973905
"807" 807 0.408668
"808" 808 0.3319719
"809" 809 0.4449739
"810" 810 0.4445201
"811" 811 0.2784207
"812" 812 0.4874064
"813" 813 0.4488314
"814" 814 0.2979351
"815" 815 0.3682777
"816" 816 0.3995916
"817" 817 0.3968686
"818" 818 0.3201725
"819" 819 0.2825051
"820" 820 0.4120717
"821" 821 0.3351486
"822" 822 0.3065577
"823" 823 0.3585205
"824" 824 0.467892
"825" 825 0.516678
"826" 826 0.3321988
"827" 827 0.3592013
"828" 828 0.4361243
"829" 829 0.3769004
"830" 830 0.4867257
"831" 831 0.3911958
"832" 832 0.4413433
"833" 833 0.4048105
"834" 834 0.4533696
"835" 835 0.3203994
"836" 836 0.480599
"837" 837 0.3297027
"838" 838 0.4431586
"839" 839 0.4309054
"840" 840 0.3714545
"841" 841 0.4751532
"842" 842 0.4039029
"843" 843 0.2999773
"844" 844 0.4220558
"845" 845 0.2795553
"846" 846 0.480599
"847" 847 0.4853642
"848" 848 0.305877
"849" 849 0.3253914
"850" 850 0.3076923
"851" 851 0.4638076
"852" 852 0.2983889
"853" 853 0.4145677
"854" 854 0.4508736
"855" 855 0.323803
"856" 856 0.411391
"857" 857 0.4715226
"858" 858 0.4796914
"859" 859 0.4545042
"860" 860 0.3408214
"861" 861 0.2938507
"862" 862 0.2489222
"863" 863 0.3789426
"864" 864 0.4996596
"865" 865 0.346948
"866" 866 0.4483776
"867" 867 0.496256
"868" 868 0.4515543
"869" 869 0.2913547
"870" 870 0.2977082
"871" 871 0.3249376
"872" 872 0.5057862
"873" 873 0.4495121
"874" 874 0.385523
"875" 875 0.2788745
"876" 876 0.3476288
"877" 877 0.3401407
"878" 878 0.4631268
"879" 879 0.4023145
"880" 880 0.3272067
"881" 881 0.4406626
"882" 882 0.454958
"883" 883 0.3253914
"884" 884 0.3453597
"885" 885 0.4404357
"886" 886 0.3115498
"887" 887 0.4733379
"888" 888 0.4633538
"889" 889 0.4002723
"890" 890 0.4331745
"891" 891 0.4656229
"892" 892 0.3657817
"893" 893 0.3936919
"894" 894 0.3871114
"895" 895 0.4501929
"896" 896 0.4027683
"897" 897 0.4186521
"898" 898 0.411391
"899" 899 0.3192648
"900" 900 0.4837758
"901" 901 0.3201725
"902" 902 0.4252326
"903" 903 0.2575448
"904" 904 0.4774223
"905" 905 0.4511005
"906" 906 0.3637395
"907" 907 0.2972544
"908" 908 0.3716814
"909" 909 0.3031541
"910" 910 0.33946
"911" 911 0.313592
"912" 912 0.4397549
"913" 913 0.3140458
"914" 914 0.3390061
"915" 915 0.437032
"916" 916 0.4193329
"917" 917 0.4302246
"918" 918 0.2772861
"919" 919 0.3369639
"920" 920 0.3957341
"921" 921 0.3850692
"922" 922 0.316315
"923" 923 0.4785568
"924" 924 0.4150216
"925" 925 0.4570002
"926" 926 0.2659405
"927" 927 0.3179033
"928" 928 0.3260722
"929" 929 0.3349217
"930" 930 0.3051963
"931" 931 0.4073066
"932" 932 0.3049694
"933" 933 0.2804629
"934" 934 0.3982301
"935" 935 0.4694804
"936" 936 0.3088269
"937" 937 0.316088
"938" 938 0.4048105
"939" 939 0.4449739
"940" 940 0.475607
"941" 941 0.4095757
"942" 942 0.4075335
"943" 943 0.3219877
"944" 944 0.3358294
"945" 945 0.3762197
"946" 946 0.3548899
"947" 947 0.3399138
"948" 948 0.3272067
"949" 949 0.3235761
"950" 950 0.3694123
"951" 951 0.4769685
"952" 952 0.4202405
"953" 953 0.4746993
"954" 954 0.3980032
"955" 955 0.4840027
"956" 956 0.3356025
"957" 957 0.4617654
"958" 958 0.2943045
"959" 959 0.3081461
"960" 960 0.3789426
"961" 961 0.5021557
"962" 962 0.267302
"963" 963 0.4563195
"964" 964 0.4433855
"965" 965 0.4542773
"966" 966 0.3877921
"967" 967 0.4660767
"968" 968 0.3787157
"969" 969 0.4429317
"970" 970 0.4894486
"971" 971 0.4420241
"972" 972 0.3914227
"973" 973 0.3049694
"974" 974 0.4937599
"975" 975 0.3660086
"976" 976 0.2918085
"977" 977 0.3251645
"978" 978 0.4585886
"979" 979 0.2818244
"980" 980 0.4531427
"981" 981 0.3494441
"982" 982 0.3253914
"983" 983 0.4556388
"984" 984 0.4912639
"985" 985 0.4869526
"986" 986 0.4452008
"987" 987 0.3707738
"988" 988 0.3467211
"989" 989 0.473111
"990" 990 0.2868164
"991" 991 0.4452008
"992" 992 0.4220558
"993" 993 0.3217608
"994" 994 0.2983889
"995" 995 0.4687996
"996" 996 0.4722033
"997" 997 0.352167
"998" 998 0.4522351
"999" 999 0.4989789
"1000" 1000 0.4095757
