"";"p0";"h";"phiZero";"phiOne";"phiTwo";"zeroVariance";"firstVariance";"secondVariance";"ESS";"LeftIntervalZero";"RightIntervalZero";"LeftIntervalFirst";"RightIntervalFirst";"LeftIntervalSecond";"RightIntervalSecond";"ZeroInZero";"ZeroSmallerZero";"ZeroBiggerZero";"ZeroInFirst";"ZeroSmallerFirst";"ZeroBiggerFirst";"ZeroInSecond";"ZeroSmallerSecond";"ZeroBiggerSecond";"ColorCodeZero";"ColorCodeFirst";"ColorCodeSecond";"distanceZero";"distanceFirst";"distanceSecond"
"1";0,00249376558603491;0,005;1,19937382172656e-06;0,0233110985405804;0,044271453669535;1,26311404652227e-09;0,000460337784652647;66,8581571463338;3,87403294848455;-0,00256222395116268;-0,00242290847326369;-0,0187408769582319;0,0653630740393926;-15,9817342091629;16,070277116502;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"grey";"grey";"grey";-0,0337468532575928;-1,08648673546602;-0,00541435318076546
"2";0,00498753117206983;0,005;6,49220556498292e-05;0,0232554563600315;-2,24463114170176;2,85919912004622e-09;8,9315862448252e-05;22,2808338637239;4,94421172828902;-0,0050274112904424;-0,00481780694239759;0,00473241104804941;0,0417785016720135;-11,4961664617566;7,0069041783531;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;"grey";"grey";"grey";-1,21414361927996;-2,46071076013728;0,475531470627989
"3";0,00748129675810474;0,005;0,000119656904474367;0,0174676510629787;-1,97454744837634;3,8249548103877e-09;9,9335546883959e-05;10,9941769129802;5,66531985131321;-0,00748285621554212;-0,00724042349171862;-0,0020667650477183;0,0370020671736757;-8,47329177929439;4,5241968825417;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-1,93474890330442;-1,7525974047007;0,595506098950717
"4";0,00997506234413965;0,005;0,000158255745260791;0,0143630333772306;-0,514300269243008;5,24758791705807e-09;0,000280958217822639;11,1406663106732;6,04489894621388;-0,00995878685416582;-0,0096748263435919;-0,0184895072262186;0,0472155739806798;-7,05619684955863;6,02759631107262;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-2,18463870508466;-0,856890444727526;0,154085285907549
"5";0,0124688279301746;0,005;0,000193807595440495;0,0167142477043772;0,952389797590019;1,072713744627e-08;0,000666839815463761;15,817124140897;6,20097668034681;-0,0124780175188618;-0,0120720231506064;-0,0338983761270674;0,0673268715358217;-6,8425336176247;8,74731321280474;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-1,87123732098045;-0,647255981795353;-0,239469922036227
"6";0,0149625935162095;0,005;0,000240980211708999;0,0224768784456702;1,80042017595922;2,72915135869031e-08;0,00129689357089063;26,9343669682445;6,25110559621636;-0,0150454021640965;-0,0143978244449044;-0,048106145344752;0,0930599022360924;-8,37146566541628;11,9723060173347;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-1,45870533200474;-0,624142603598348;-0,346912928138226
"7";0,0174563591022444;0,005;0,000303538040866143;0,0271220152187821;2,23098988960361;6,47979010698501e-08;0,00254221255505683;37,8766422938166;6,26368066249407;-0,0176517383577584;-0,0166539037649981;-0,0717000716024462;0,12594410204001;-9,83141292400935;14,2933927032166;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-1,19242935122103;-0,537917936433833;-0,362503217730494
"8";0,0199501246882793;0,005;0,000373103056708928;0,0276126190078699;3,23649461543481;1,41265680302713e-07;0,00467093733822126;40,2597546333028;6,26614424943844;-0,0203136805035459;-0,0188403627595949;-0,106339661446102;0,161564899461842;-9,19958955745024;15,6725787883199;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-0,992682748407363;-0,404022526461185;-0,510081211595597
"9";0,0224438902743142;0,005;0,000441690451625023;0,0281476186174529;6,01986013757635;2,82179119301535e-07;0,00681080606768184;43,4853679824305;6,26652114281111;-0,0230433431686587;-0,0209610564767197;-0,13360352062037;0,189898757855275;-6,90481588959113;18,9445361647438;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-0,831487211488773;-0,34106912013561;-0,912882383807321
"10";0,0249376558603491;0,005;0,000526046977109987;0,0435553846294389;10,6228241367206;4,93726679148557e-07;0,00759586185035968;64,559669608242;6,26656616400407;-0,0257887910449836;-0,0230344267214946;-0,127263790248085;0,214374559506963;-5,12529677587336;26,3709450493146;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-0,748654141733666;-0,499750600409451;-1,32208489112024
"11";0,027431421446384;0,005;0,000684785072250462;0,0892071094912759;14,5363028831463;7,38642710743338e-07;0,00718206126942204;99,2976994782799;6,26657036272479;-0,0284311142031733;-0,0250621585450938;-0,0768940422632707;0,255308261245822;-4,99439151145909;34,0669972777518;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-0,796777526912706;-1,0526279915638;-1,45876175950006
"12";0,029925187032419;0,005;0,000990608149018873;0,157260154257994;13,71274969516;9,60031477506104e-07;0,00690217778756217;127,612254981074;6,26657066840818;-0,0308549750371688;-0,0270141827296313;-0,00557237241904882;0,320092680935036;-8,42809993907298;35,8535993293929;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"purple";"green";-1,01101863334739;-1,89289108778742;-1,21388727061184
"13";0,0324189526184539;0,005;0,0014557651359522;0,209302218849967;6,6948878497239;1,12458177659453e-06;0,00740839543412197;137,980391877305;6,26657068577961;-0,0330416567714956;-0,0288847181935077;0,0406041276112167;0,378000310088718;-16,3278399091648;29,7176156086126;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;"olivedrab";"blue";"green";-1,37276372161191;-2,43170985408296;-0,569947193200317
