"DIE_Location" "Vth" "F10e4Hz" "F10e3Hz" "F10e2Hz" "Bias_cond"
"291" "2_1" 0.422 -1.99544572434884 -1.08987411824177 1.69247769866729 "vd1vg1"
"292" "2_2" 0.398 -2.26062434746558 -0.287613970063635 2.14376473017316 "vd1vg1"
"293" "2_3" 0.398 -1.76312285906711 -0.0926964042060661 2.52955596319691 "vd1vg1"
"294" "2_m1" 0.414 -1.84742755415693 -0.835541434064663 1.70151305953518 "vd1vg1"
"295" "2_m2" 0.418 -2.00939367956911 -0.704414047052353 2.14082260870631 "vd1vg1"
"296" "2_m3" 0.398 -2.26215762051951 -0.535493521440898 2.01219052262864 "vd1vg1"
"297" "2_m4" 0.466 0.64665151523193 3.80777699268747 5.82835544930419 "vd1vg1"
"298" "2_m5" 0.446 -1.82986052159671 -0.666919330506488 1.80797076908341 "vd1vg1"
"299" "3_0" 0.398 -1.88544428157247 -0.375274576958841 1.94921545047998 "vd1vg1"
"300" "3_1" 0.43 -2.03617667124408 -0.54891642393223 1.8890863122118 "vd1vg1"
"301" "3_2" 0.418 -2.03635658433872 -0.614514305608747 2.08760115997365 "vd1vg1"
"302" "3_3" 0.394 -2.53490791780786 -1.15626407034005 2.04751832496466 "vd1vg1"
"303" "3_m1" 0.498 -1.55509664708868 0.146865443765829 2.43196870886564 "vd1vg1"
"304" "3_m2" 0.418 -1.89090820469442 -0.644906481632276 2.24960857921361 "vd1vg1"
"305" "3_m3" 0.434 -1.89614712976343 -0.200133107900093 2.24537987819805 "vd1vg1"
"306" "3_m4" 0.442 -1.97185008917006 -1.61252583825462 2.39536764460175 "vd1vg1"
"307" "4_0" 0.422 -2.09642201716013 -0.515156880506819 1.82873952605736 "vd1vg1"
"308" "4_1" 0.352 -2.04710823437872 -0.846184093986693 1.62084785647339 "vd1vg1"
"309" "4_2" 0.426 -1.93848090551875 -0.195746603811113 1.88411081184628 "vd1vg1"
"310" "4_m1" 0.426 -1.84938205036206 -0.362775290939361 1.57141640025954 "vd1vg1"
"311" "4_m2" 0.418 -2.12921100925308 -0.337563140940272 2.18310464186141 "vd1vg1"
"312" "4_m3" 0.402 -1.89066472866715 -0.27651440092988 2.2296246574963 "vd1vg1"
"313" "5_0" 0.41 -2.16625130913691 -0.933071851936301 1.73466415355018 "vd1vg1"
"314" "5_1" 0.434 -1.82540648235029 -0.657318908385665 1.89649195909706 "vd1vg1"
"315" "5_2" 0.402 -2.16958404325421 -0.611705950325113 1.96114396388844 "vd1vg1"
"316" "5_m2" 0.388 -1.8500538785551 -0.974896866962986 2.33169780153781 "vd1vg1"
"317" "6_0" 0.414 -1.99841258903979 -0.85499968276131 2.01657598682746 "vd1vg1"
"318" "6_m1" 0.43 -1.96803984963245 -0.0331413817610446 2.32226264137712 "vd1vg1"
"319" "m1_0" 0.434 -2.0548400270676 -0.67005692390876 1.5212497757916 "vd1vg1"
"320" "m1_1" 0.41 -1.67106621735426 -0.934704465070332 1.90688081163712 "vd1vg1"
"321" "m1_2" 0.392 -2.0004142671968 -0.269398603880568 2.04953215923416 "vd1vg1"
"322" "m1_3" 0.394 -1.49314877452099 0.610447850485567 3.26025195058119 "vd1vg1"
"323" "m1_4" 0.43 -1.79285343968211 -0.600494902713429 1.87712825536514 "vd1vg1"
"324" "m1_5" 0.366 -2.14785261009834 -0.180736247488703 2.05240766754753 "vd1vg1"
"325" "m1_m1" 0.434 -2.36482436188498 -0.643856357562804 2.04961762454351 "vd1vg1"
"326" "m1_m2" 0.394 -1.7593619149338 -0.180259323273926 2.11434718354105 "vd1vg1"
"327" "m1_m3" 0.414 -2.54622174283731 -0.856576910471489 2.18596528245838 "vd1vg1"
"328" "m1_m5" 0.438 -1.80185307539298 -0.33002949092019 2.31123571753148 "vd1vg1"
"329" "m1_m6" 0.41 -1.85935642292945 -0.204726851622933 2.2924574538078 "vd1vg1"
"330" "m2_0" 0.414 -1.68575348360696 -0.594473554725301 1.91020404208682 "vd1vg1"
"331" "m2_1" 0.422 -1.63444682886878 -0.153914149795824 1.77163319781141 "vd1vg1"
"332" "m2_2" 0.418 -1.80377620948554 -0.00951419125466302 2.5959478269773 "vd1vg1"
"333" "m2_3" 0.37 -1.89206891201012 -0.100776813222275 2.10735365077196 "vd1vg1"
"334" "m2_4" 0.394 -1.99543446027578 0.360988792893934 2.84461853821811 "vd1vg1"
"335" "m2_m1" 0.438 -2.40816111857894 -0.508947135390265 1.67542068564702 "vd1vg1"
"336" "m2_m2" 0.414 -2.00395622146742 -0.296116341651175 2.17778095508757 "vd1vg1"
"337" "m2_m3" 0.422 -1.87400977592073 -0.819027570436386 2.37440470430708 "vd1vg1"
"338" "m2_m4" 0.422 -2.27660589895611 -0.535842391106733 2.05916334636376 "vd1vg1"
"339" "m3_2" 0.374 -1.43730501652736 0.46967181501542 3.22401628285571 "vd1vg1"
"340" "m3_3" 0.41 -1.64948383391423 -0.41138608222014 2.25254840628503 "vd1vg1"
"341" "m3_m1" 0.43 -1.90679050948822 -0.493677218660366 1.66697460843002 "vd1vg1"
"342" "m3_m2" 0.426 -1.90717543419208 0.0547956196625918 2.14623278271123 "vd1vg1"
"343" "m3_m3" 0.422 -2.02153287026855 -0.762864401975275 2.03125326822796 "vd1vg1"
"344" "m3_m4" 0.418 -2.33311793571696 -0.580356407993605 2.20159936002725 "vd1vg1"
"345" "m4_0" 0.408 -1.4178898231781 -0.148439564380173 2.058635774193 "vd1vg1"
"346" "m4_1" 0.41 -2.04169043232569 -0.494530618086333 1.8230579962518 "vd1vg1"
"347" "m4_2" 0.394 -0.764812577629169 2.16403863616222 5.02140914754692 "vd1vg1"
"348" "m4_m2" 0.422 -1.52779201845285 -0.530370456931045 2.00605683599938 "vd1vg1"
"349" "m4_m3" 0.414 -2.38131120108537 -0.637907073499949 2.45519886610887 "vd1vg1"
"350" "m5_0" 0.422 -2.09897145282028 -0.798267196853406 1.81376338677641 "vd1vg1"
"351" "m5_1" 0.4 -1.91018776982337 -0.470260893697958 1.77768267643905 "vd1vg1"
"352" "m5_2" 0.496 -1.66249516491991 0.672089904181334 3.57059336762004 "vd1vg1"
"353" "m5_m1" 0.438 -2.01062805478537 -0.624796977478944 2.38255244891002 "vd1vg1"
"354" "m5_m2" 0.41 -2.09966295816326 -0.830008797966805 1.91572084006504 "vd1vg1"
"355" "m6_0" 0.438 -2.00408119377486 -0.450323077758956 1.72988772858707 "vd1vg1"
"356" "m6_m1" 0.41 -1.87671361421895 -0.466941408880491 2.07956281242346 "vd1vg1"
